question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
21,local,5,causal relationship,,Why did the queen observe with an angry eye?,explicit,It would have pleased her had the prince chosen one of her own daughters.,,,,,,
22,local,5,action,,What did the queen think only of?,explicit,how she might part the prince and princess from each other,,,,,,
23,local,6,outcome resolution,,What did the princess find out because the king was compelled to go to war?,explicit,She found out the kind of step-mother she had.,,,,,,
24,local,6,character,,Who was every bit as malicious as their mother?,explicit,the queen's daughters,,,,,,
25,local,6,action,,What did the prince get turned into?,explicit,a werewolf,,,,,,
26,local,6,action,,How did the queen turn the prince into a werewolf?,explicit,black arts,,,,,,
27,local,6,feeling,,How did the princess feel when she learned the prince had gone missing?,implicit,sad,upset,devastated,,,,
28,local,6,causal relationship,,Why was the queen's heart filled with joy?,explicit,All had turned out exactly as she wished.,,,,,,
29,local,6,causal relationship,,Why did the queen show her true nature?,implicit,She no longer had to pretend because the king was gone.,She did not like the princess.,,,,,
30,local,7,setting,,Where did the king's daughter think to go?,explicit,the forest,,,,,,
31,local,7,causal relationship,,Why did the king's daughter want to go into the forest?,explicit,to forget her surpassing grief,,,,,,
32,local,7,outcome resolution,,What happened because the princess begged the queen so winningly?,explicit,The queen was unable to say no.,,,,,,
33,local,7,action,,What did the queen order one of her daughters do?,explicit,"accompany the princess, even though it be against her will",,,,,,
34,local,7,feeling,,How did the queen's daughter feel about the king's daughter's sorrow?,explicit,vexed,,,,,,
35,local,8,setting,,Where did girls come to after having walked a while?,explicit,a little hut,,,,,,
36,local,8,causal relationship,,Why did the king's daughter want to go into the little hut with her step-sister?,explicit,The king's daughter was very thirsty.,get a drink of water,,,,,
37,local,8,character,,Who did the king's daughter see sitting in the little hut?,explicit,an old woman,,,,,,
38,local,9,feeling,,How did the queen's daughter feel when the king's daughter went into the little hut?,explicit,annoyed,upset,angry,,,,
39,local,10,causal relationship,,Why did the queen's daughter pay no attention to the king's daughter?,explicit,She thought only of how she might find the flower of which the old woman had spoken.,,,,,,
40,local,10,action,,What did the lily do when it was picked up?,explicit,disappeared and reappeared somewhat further away,,,,,,
41,local,10,prediction,action,What will the king's daughter do when the lily reappears further away?,implicit,chase after it,run after the flower,,,,,
42,local,11,feeling,,How did the king's daughter feel about the lily?,explicit,eagerness,,,,,,
43,local,11,causal relationship,,What made the king's daughter forget her step-sisters and everyone else in the world?,explicit,so heartfelt was her happiness,She picked up and hid the lily.,,,,,
44,local,12,causal relationship,,Why did the king's daughter not have faith in her ability to find the homeward path?,explicit,"below her lay the forest, so dark and shadowed",,,,,,
45,local,12,feeling,,How did the king's daughter feel about spending the night on the hill-top?,explicit,very sad,,,,,,
46,local,12,character,,How did the tiny old man seem?,explicit,very humble,,,,,,
47,local,12,prediction,action,What will the tiny old man do for the king's daughter?,implicit,help her,give her advice,,,,,
48,local,13,causal relationship,,Why did the princess not want to throw the lily into the kettle?,explicit,so fond had she grown of the beautiful flower,,,,,,
49,local,14,outcome resolution,,What happened because the princess poured the contents of the kettle over the wolf?,explicit,"The wolf was transformed, cast off his thick grey pelt, and there stood a handsome young man.",,,,,,
50,local,14,character,,Who was the handsome young man?,explicit,the king's daughter's lover,,,,,,
51,local,15,feeling,,How did the princess feel about being reunited with the prince?,implicit,excited,happy,overjoyed,,,,
52,local,15,action,,What did the princess want to do when she saw the king's messenger?,explicit,descend the hill at once to meet her father,,,,,,
53,summary,"15,16,17,18,19",causal relationship,,Why did the old man tell the princess to stay there a little while longer?,implicit,They had not yet seen how everything will turn out.,He wanted to wait and see.,,,,,
54,summary,"6,7,8",action,,How did the queen treat the princess after the king left?,implicit,poorly,badly,,,,,
